alert_id,incident_id,timestamp,last_seen,duration_minutes,event_count,username,source_ip,affected_hosts,threat_type,triggered_indicators,triggered_rule_ids,mitre_techniques,ml_anomaly_score,ml_tier,rule_score,ml_bonus,risk_score,severity,status,recommended_response,label,scenarios
ALT-000658,INC-000658,2024-01-22 09:43:38,2024-01-22 11:01:11,77.55,10,employee37,10.20.0.38,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022885,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000659,INC-000659,2024-01-22 10:29:21,2024-01-22 11:19:21,50.0,4,admin02,10.30.0.2,"backup-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.010791,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000660,INC-000660,2024-01-22 10:31:08,2024-01-22 11:42:08,71.0,8,employee27,10.20.0.28,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.017937,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000661,INC-000661,2024-01-22 10:37:31,2024-01-22 11:29:31,52.0,5,admin04,10.30.0.4,"app-server-01,file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.033051,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000662,INC-000662,2024-01-22 11:19:13,2024-01-22 12:21:13,62.0,5,employee36,10.20.0.37,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.003053,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000663,INC-000663,2024-01-22 11:55:09,2024-01-22 12:40:09,45.0,5,employee37,10.20.0.38,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.020008,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000664,INC-000664,2024-01-22 11:57:21,2024-01-22 12:41:21,44.0,5,employee12,10.20.0.13,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.024771,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000665,INC-000665,2024-01-22 12:58:32,2024-01-22 13:24:32,26.0,3,admin02,10.30.0.2,"db-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.008314,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000666,INC-000666,2024-01-23 08:08:46,2024-01-23 08:38:46,30.0,3,employee31,10.20.0.32,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022197,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000667,INC-000667,2024-01-23 08:15:05,2024-01-23 10:19:22,124.28,12,employee11,10.20.0.12,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.016983,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000668,INC-000668,2024-01-23 08:17:40,2024-01-23 10:10:43,113.05,14,employee35,10.20.0.36,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.002592,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000669,INC-000669,2024-01-23 09:18:16,2024-01-23 10:12:36,54.33,8,employee13,10.20.0.14,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.004172,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000670,INC-000670,2024-01-23 10:30:22,2024-01-23 11:04:22,34.0,4,employee25,10.20.0.26,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.021504,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000671,INC-000671,2024-01-23 10:53:45,2024-01-23 11:48:45,55.0,4,employee23,10.20.0.24,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.018628,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000672,INC-000672,2024-01-23 10:59:31,2024-01-23 12:00:13,60.7,8,employee01,10.20.0.2,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.009609,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000673,INC-000673,2024-01-23 11:02:40,2024-01-23 11:40:40,38.0,4,employee36,10.20.0.37,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.006497,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000674,INC-000674,2024-01-24 08:07:43,2024-01-24 08:52:43,45.0,5,admin04,10.30.0.4,"backup-server-01,file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.01392,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000675,INC-000675,2024-01-24 08:15:29,2024-01-24 09:43:40,88.18,14,employee06,10.20.0.7,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.033933,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000676,INC-000676,2024-01-24 08:35:34,2024-01-24 11:19:37,164.05,16,employee16,10.20.0.17,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.019293,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000677,INC-000677,2024-01-24 08:36:14,2024-01-24 09:48:14,72.0,10,employee37,10.20.0.38,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.029389,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000678,INC-000678,2024-01-24 08:54:18,2024-01-24 09:18:18,24.0,3,employee38,10.20.0.39,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.010415,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000679,INC-000679,2024-01-24 09:00:59,2024-01-24 09:43:59,43.0,4,admin05,10.30.0.5,"backup-server-01,file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.034645,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000680,INC-000680,2024-01-24 09:15:42,2024-01-24 10:43:53,88.18,10,employee09,10.20.0.10,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.009253,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000681,INC-000681,2024-01-24 09:20:26,2024-01-24 09:45:26,25.0,3,employee23,10.20.0.24,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.009246,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000682,INC-000682,2024-01-24 09:28:01,2024-01-24 10:17:01,49.0,4,admin03,10.30.0.3,"backup-server-01,db-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.014982,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000683,INC-000683,2024-01-24 10:11:21,2024-01-24 11:11:44,60.38,8,employee17,10.20.0.18,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.006977,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000684,INC-000684,2024-01-24 10:38:33,2024-01-24 12:00:26,81.88,8,employee36,10.20.0.37,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.001764,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000685,INC-000685,2024-01-24 10:50:36,2024-01-24 11:21:36,31.0,4,employee20,10.20.0.21,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.030801,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000686,INC-000686,2024-01-24 11:14:44,2024-01-24 11:34:44,20.0,4,employee02,10.20.0.3,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.016891,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000687,INC-000687,2024-01-24 11:20:25,2024-01-24 12:23:25,63.0,5,employee25,10.20.0.26,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.000292,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000688,INC-000688,2024-01-24 11:47:19,2024-01-24 12:39:19,52.0,5,employee37,10.20.0.38,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.001921,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000689,INC-000689,2024-01-25 08:00:07,2024-01-25 09:09:38,69.52,8,employee21,10.20.0.22,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.00615,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000690,INC-000690,2024-01-25 08:10:04,2024-01-25 09:53:10,103.1,11,employee22,10.20.0.23,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032183,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000691,INC-000691,2024-01-25 08:21:46,2024-01-25 09:52:04,90.3,9,employee35,10.20.0.36,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022956,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000692,INC-000692,2024-01-25 08:28:21,2024-01-25 10:36:35,128.23,11,employee08,10.20.0.9,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.010293,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000693,INC-000693,2024-01-25 08:30:45,2024-01-25 10:02:23,91.63,10,employee24,10.20.0.25,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.001978,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000694,INC-000694,2024-01-25 10:21:50,2024-01-25 11:06:50,45.0,4,employee26,10.20.0.27,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.031652,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000695,INC-000695,2024-01-25 11:14:36,2024-01-25 13:10:40,116.07,9,employee04,10.20.0.5,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.039107,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000696,INC-000696,2024-01-25 11:39:38,2024-01-25 12:15:38,36.0,4,employee39,10.20.0.40,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.018618,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000697,INC-000697,2024-01-25 11:57:40,2024-01-25 12:42:40,45.0,4,employee02,10.20.0.3,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.021659,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000698,INC-000698,2024-01-25 12:22:25,2024-01-25 13:06:25,44.0,3,employee21,10.20.0.22,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.043464,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000699,INC-000699,2024-01-25 12:42:33,2024-01-25 13:33:33,51.0,4,employee33,10.20.0.34,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.03854,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000700,INC-000700,2024-01-26 08:08:35,2024-01-26 10:17:20,128.75,11,employee24,10.20.0.25,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.017485,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000701,INC-000701,2024-01-26 08:13:15,2024-01-26 09:29:15,76.0,8,employee18,10.20.0.19,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.015123,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000702,INC-000702,2024-01-26 08:13:55,2024-01-26 09:36:55,83.0,8,employee39,10.20.0.40,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.029647,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000703,INC-000703,2024-01-26 08:15:34,2024-01-26 08:52:34,37.0,4,employee11,10.20.0.12,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.019027,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000704,INC-000704,2024-01-26 08:25:53,2024-01-26 09:47:53,82.0,5,employee19,10.20.0.20,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.010415,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000705,INC-000705,2024-01-26 08:28:18,2024-01-26 08:53:18,25.0,3,employee27,10.20.0.28,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.026273,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000706,INC-000706,2024-01-26 09:05:47,2024-01-26 10:57:43,111.93,8,employee23,10.20.0.24,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.013933,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000707,INC-000707,2024-01-26 09:24:27,2024-01-26 10:04:27,40.0,8,employee16,10.20.0.17,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.006594,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000708,INC-000708,2024-01-26 09:54:12,2024-01-26 10:32:12,38.0,3,employee40,10.20.0.41,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.002192,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000709,INC-000709,2024-01-26 10:13:33,2024-01-26 11:03:33,50.0,4,employee30,10.20.0.31,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.029232,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000710,INC-000710,2024-01-26 11:02:22,2024-01-26 11:56:22,54.0,5,employee37,10.20.0.38,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.017219,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000711,INC-000711,2024-01-26 11:22:49,2024-01-26 12:09:49,47.0,3,employee22,10.20.0.23,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.031647,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000712,INC-000712,2024-01-26 11:53:53,2024-01-26 12:33:53,40.0,5,employee07,10.20.0.8,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.001812,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000713,INC-000713,2024-01-27 08:00:57,2024-01-27 09:16:57,76.0,8,employee35,10.20.0.36,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.010528,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000714,INC-000714,2024-01-27 08:03:29,2024-01-27 09:09:26,65.95,8,employee37,10.20.0.38,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.016458,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000715,INC-000715,2024-01-27 08:07:07,2024-01-27 10:43:02,155.92,13,employee30,10.20.0.31,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022719,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000716,INC-000716,2024-01-27 08:14:31,2024-01-27 09:31:31,77.0,8,employee19,10.20.0.20,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022117,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000717,INC-000717,2024-01-27 08:41:37,2024-01-27 10:43:29,121.87,18,employee12,10.20.0.13,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.006711,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000718,INC-000718,2024-01-27 08:52:33,2024-01-27 10:51:01,118.47,10,employee24,10.20.0.25,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.026555,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000719,INC-000719,2024-01-27 09:08:11,2024-01-27 09:28:11,20.0,3,employee03,10.20.0.4,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.026932,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000720,INC-000720,2024-01-27 10:12:50,2024-01-27 11:38:50,86.0,8,employee15,10.20.0.16,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.016091,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000721,INC-000721,2024-01-27 10:16:34,2024-01-27 11:46:40,90.1,9,employee19,10.20.0.20,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.008084,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
