event_id,timestamp,username,source_ip,destination_host,event_type,rule_id,rule_name,evidence,risk_points,mitre,label
EVT-008371,2024-01-26 04:26:25,employee02,10.20.0.3,vpn-gateway,login,R2,Unusual Login Time,Successful login at 04:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-008372,2024-01-26 04:29:25,employee02,10.20.0.3,admin-portal,privilege_change,R5,Privilege Escalation,Privilege escalation to 'admin' via 'privilege_change' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-008375,2024-01-26 05:21:44,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008376,2024-01-26 05:22:20,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008377,2024-01-26 05:22:33,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008378,2024-01-26 05:22:52,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008379,2024-01-26 05:23:27,employee38,198.51.100.196,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008379,2024-01-26 05:23:27,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008380,2024-01-26 05:23:46,employee38,198.51.100.196,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008380,2024-01-26 05:23:46,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008381,2024-01-26 05:24:30,employee38,198.51.100.196,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008381,2024-01-26 05:24:30,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008382,2024-01-26 05:24:46,employee38,198.51.100.196,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008382,2024-01-26 05:24:46,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008383,2024-01-26 05:26:46,employee38,198.51.100.196,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008383,2024-01-26 05:26:46,employee38,198.51.100.196,vpn-gateway,login,R2,Unusual Login Time,Successful login at 05:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-008383,2024-01-26 05:26:46,employee38,198.51.100.196,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-646',10,T1078 - Valid Accounts,1
EVT-008384,2024-01-26 05:28:52,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008385,2024-01-26 05:30:03,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008386,2024-01-26 05:31:24,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008387,2024-01-26 05:32:09,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008388,2024-01-26 05:33:10,admin03,203.0.113.197,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-008388,2024-01-26 05:33:10,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008389,2024-01-26 05:34:26,admin03,203.0.113.197,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-008389,2024-01-26 05:34:26,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008390,2024-01-26 05:35:19,admin03,203.0.113.197,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-008390,2024-01-26 05:35:19,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008391,2024-01-26 05:35:55,admin03,203.0.113.197,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-008391,2024-01-26 05:35:55,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008392,2024-01-26 05:36:55,admin03,203.0.113.197,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-008392,2024-01-26 05:36:55,admin03,203.0.113.197,vpn-gateway,login,R2,Unusual Login Time,Successful login at 05:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-008392,2024-01-26 05:36:55,admin03,203.0.113.197,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-368',10,T1078 - Valid Accounts,1
EVT-008396,2024-01-26 05:42:55,admin03,203.0.113.197,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-008397,2024-01-26 05:44:55,admin03,203.0.113.197,admin-portal,privilege_change,R5,Privilege Escalation,Privilege escalation to 'admin' via 'privilege_change' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-008398,2024-01-26 05:45:55,admin03,203.0.113.197,mail-server-01,process_start,R8,Credential-Access Activity,Simulated credential-access activity: process 'sim_credential_access_tool' on 'mail-server-01',25,T1003 - OS Credential Dumping,1
EVT-008399,2024-01-26 05:47:15,admin03,203.0.113.197,mail-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'admin03' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008400,2024-01-26 05:48:01,admin03,203.0.113.197,db-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'admin03' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008401,2024-01-26 05:49:29,admin03,203.0.113.197,hr-portal,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'admin03' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008402,2024-01-26 05:50:47,admin03,203.0.113.197,backup-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 7 distinct hosts by 'admin03' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008403,2024-01-26 05:51:45,admin03,203.0.113.197,dc-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 8 distinct hosts by 'admin03' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008404,2024-01-26 05:52:12,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008405,2024-01-26 05:52:26,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008406,2024-01-26 05:52:38,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008407,2024-01-26 05:53:00,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008408,2024-01-26 05:53:07,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008408,2024-01-26 05:53:07,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008409,2024-01-26 05:53:34,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008409,2024-01-26 05:53:34,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008410,2024-01-26 05:53:41,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008410,2024-01-26 05:53:41,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008411,2024-01-26 05:54:13,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008411,2024-01-26 05:54:13,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008412,2024-01-26 05:54:43,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,9 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008412,2024-01-26 05:54:43,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008413,2024-01-26 05:55:03,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,10 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008413,2024-01-26 05:55:03,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008414,2024-01-26 05:55:41,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,11 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008414,2024-01-26 05:55:41,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008415,2024-01-26 05:57:41,employee38,192.0.2.25,vpn-gateway,login,R1,Multiple Failed Logins,11 failed logins for 'employee38' in the last 15 min,15,T1110 - Brute Force,1
EVT-008415,2024-01-26 05:57:41,employee38,192.0.2.25,vpn-gateway,login,R2,Unusual Login Time,Successful login at 05:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-008415,2024-01-26 05:57:41,employee38,192.0.2.25,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-565',10,T1078 - Valid Accounts,1
EVT-008694,2024-01-27 00:20:27,employee32,10.20.0.33,vpn-gateway,login,R2,Unusual Login Time,Successful login at 00:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-008697,2024-01-27 00:24:42,employee32,10.20.0.33,dc-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'employee32' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008698,2024-01-27 00:25:18,employee32,10.20.0.33,file-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee32' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008699,2024-01-27 00:25:56,employee32,10.20.0.33,mail-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'employee32' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-008700,2024-01-27 00:49:44,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008701,2024-01-27 00:50:24,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008702,2024-01-27 00:51:08,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008703,2024-01-27 00:51:41,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008704,2024-01-27 00:52:03,employee23,198.51.100.208,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee23' in the last 15 min,15,T1110 - Brute Force,1
EVT-008704,2024-01-27 00:52:03,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008705,2024-01-27 00:52:37,employee23,198.51.100.208,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee23' in the last 15 min,15,T1110 - Brute Force,1
EVT-008705,2024-01-27 00:52:37,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008706,2024-01-27 00:52:41,employee23,198.51.100.208,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee23' in the last 15 min,15,T1110 - Brute Force,1
EVT-008706,2024-01-27 00:52:41,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008707,2024-01-27 00:52:48,employee23,198.51.100.208,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee23' in the last 15 min,15,T1110 - Brute Force,1
EVT-008707,2024-01-27 00:52:48,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008708,2024-01-27 00:53:48,employee23,198.51.100.208,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee23' in the last 15 min,15,T1110 - Brute Force,1
EVT-008708,2024-01-27 00:53:48,employee23,198.51.100.208,vpn-gateway,login,R2,Unusual Login Time,Successful login at 00:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-008708,2024-01-27 00:53:48,employee23,198.51.100.208,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-487',10,T1078 - Valid Accounts,1
EVT-008709,2024-01-27 02:12:50,employee06,198.51.100.205,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-195',10,T1078 - Valid Accounts,1
EVT-008710,2024-01-27 02:13:40,employee06,198.51.100.205,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-195',10,T1078 - Valid Accounts,1
EVT-008711,2024-01-27 02:15:10,employee06,198.51.100.205,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-195',10,T1078 - Valid Accounts,1
EVT-008712,2024-01-27 02:16:07,employee06,198.51.100.205,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-195',10,T1078 - Valid Accounts,1
EVT-008713,2024-01-27 02:17:07,employee06,198.51.100.205,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-008713,2024-01-27 02:17:07,employee06,198.51.100.205,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-195',10,T1078 - Valid Accounts,1
EVT-008714,2024-01-27 02:17:58,employee06,198.51.100.205,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-008714,2024-01-27 02:17:58,employee06,198.51.100.205,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-195',10,T1078 - Valid Accounts,1
EVT-008715,2024-01-27 02:18:58,employee06,198.51.100.205,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-008715,2024-01-27 02:18:58,employee06,198.51.100.205,vpn-gateway,login,R2,Unusual Login Time,Successful login at 02:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-008715,2024-01-27 02:18:58,employee06,198.51.100.205,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-195',10,T1078 - Valid Accounts,1
EVT-008721,2024-01-27 02:29:58,employee06,198.51.100.205,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-008722,2024-01-27 02:31:58,employee06,198.51.100.205,admin-portal,privilege_change,R5,Privilege Escalation,Privilege escalation to 'admin' via 'privilege_change' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-008723,2024-01-27 02:32:58,employee06,198.51.100.205,hr-portal,process_start,R8,Credential-Access Activity,Simulated credential-access activity: process 'sim_credential_access_tool' on 'hr-portal',25,T1003 - OS Credential Dumping,1
